TimestampUtc,MeetingMonth,EventSlug,SubMarketSlug,Label,Pct,EventEndDateUtc
2026-01-28T05:10:02Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,13.5000,2026-03-18T00:00:00Z
2026-01-28T05:20:02Z,2026-03,fed-decision-in-march-885,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,83.5000,2026-03-18T00:00:00Z
2026-01-28T05:20:02Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,13.5000,2026-03-18T00:00:00Z
2026-01-28T05:30:01Z,2026-03,fed-decision-in-march-885,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,84.5000,2026-03-18T00:00:00Z
2026-01-28T05:30:01Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,13.5000,2026-03-18T00:00:00Z
2026-01-28T05:40:02Z,2026-03,fed-decision-in-march-885,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,84.5000,2026-03-18T00:00:00Z
2026-01-28T05:40:02Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,13.5000,2026-03-18T00:00:00Z
2026-01-28T06:05:01Z,2026-03,fed-decision-in-march-885,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,84.5000,2026-03-18T00:00:00Z
2026-01-28T06:05:01Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,13.5000,2026-03-18T00:00:00Z
2026-01-28T06:10:01Z,2026-03,fed-decision-in-march-885,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,84.0000,2026-03-18T00:00:00Z
2026-01-28T06:10:01Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,13.5000,2026-03-18T00:00:00Z
2026-01-28T06:15:02Z,2026-03,fed-decision-in-march-885,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,83.5000,2026-03-18T00:00:00Z
2026-01-28T06:15:02Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,14.0000,2026-03-18T00:00:00Z
2026-01-28T06:20:01Z,2026-03,fed-decision-in-march-885,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,83.5000,2026-03-18T00:00:00Z
2026-01-28T06:20:01Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,14.0000,2026-03-18T00:00:00Z
2026-01-28T06:45:01Z,2026-03,fed-decision-in-march-885,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,83.5000,2026-03-18T00:00:00Z
2026-01-28T06:45:01Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,14.5000,2026-03-18T00:00:00Z
2026-01-28T07:45:02Z,2026-03,fed-decision-in-march-885,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,83.5000,2026-03-18T00:00:00Z
2026-01-28T07:45:02Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,14.5000,2026-03-18T00:00:00Z
2026-01-28T08:05:02Z,2026-03,fed-decision-in-march-885,will-there-be-no-change-in-fed-interest-rates-after-the-march-2026-meeting,No change,83.5000,2026-03-18T00:00:00Z
2026-01-28T08:05:02Z,2026-03,fed-decision-in-march-885,will-the-fed-decrease-interest-rates-by-25-bps-after-the-march-2026-meeting,Cut 25bps,14.5000,2026-03-18T00:00:00Z
